_id,Yil,Ilce,ilce_kodu,Erkek ve 0-4,Erkek ve 5-9,Erkek ve 10-14,Erkek ve 15-19,Erkek ve 20-24,Erkek ve 25-29,Erkek ve 30-34,Erkek ve 35-39,Erkek ve 40-44,Erkek ve 45-49,Erkek ve 50-54,Erkek ve 55-59,Erkek ve 60-64,Erkek ve 65-69,Erkek ve 70-74,Erkek ve 75-79,Erkek ve 80-84,Erkek ve 85-89,Erkek ve 90+,Kadin ve 0-4,Kadin ve 5-9,Kadin ve 10-14,Kadin ve 15-19,Kadin ve 20-24,Kadin ve 25-29,Kadin ve 30-34,Kadin ve 35-39,Kadin ve 40-44,Kadin ve 45-49,Kadin ve 50-54,Kadin ve 55-59,Kadin ve 60-64,Kadin ve 65-69,Kadin ve 70-74,Kadin ve 75-79,Kadin ve 80-84,Kadin ve 85-89,Kadin ve 90+
541,2021,Arnavutköy,2048,15486,16187,14708,12831,13026,14227,14448,13758,13041,9655,6753,6233,3977,3003,1664,860,399,229,55,14776,15071,13406,12032,12912,14310,13619,12561,11278,8525,5828,5894,3832,3129,1908,1121,742,355,184
542,2021,Ataşehir,2049,11962,14273,14464,14204,15859,16954,17227,18058,19253,17167,13787,12030,8550,6718,4354,2549,1267,611,215,11437,13779,13623,13972,16552,17276,17875,19298,20360,18175,13843,12449,8937,7394,5420,3376,2028,1223,698
543,2021,Avcılar,2003,14943,17544,16725,16668,18635,19855,19923,20420,20653,17057,13199,11783,8436,6577,3844,2154,1009,468,136,14092,16518,15735,15386,18643,18872,19479,20020,20267,16587,13077,12329,9063,7285,4843,2847,1633,858,418
544,2021,Bağcılar,2004,27780,32043,31706,30790,32269,32619,31223,32146,33336,28202,21284,18224,10650,7555,4203,2384,1064,460,135,26747,30372,29932,28703,31435,31360,30595,31171,32224,26949,18582,17031,10340,8604,5670,3284,1873,896,510
545,2021,Bahçelievler,2005,19073,21408,20435,20849,25427,29370,27465,26280,26892,22741,18652,16403,11519,8546,5211,3018,1563,748,269,18168,19935,19347,19540,23637,25848,25324,25548,26423,23151,18334,16685,11833,9924,6803,4159,2671,1416,685
546,2021,Bakırköy,1166,4840,6406,6659,6451,7134,6958,7503,8459,9436,8311,7301,6676,5996,5176,3894,2611,1526,884,361,4515,6201,6199,5908,6632,7699,9188,10762,11336,9793,8614,7964,7131,6313,4922,3721,2625,1711,943
547,2021,Başakşehir,2050,20627,24562,24228,22223,20833,18965,19197,20250,22138,18712,13922,11160,6605,4627,2451,1264,604,287,76,19369,23413,22838,20689,19806,20571,21563,22901,22436,17423,12016,9823,6317,4677,3008,1803,1034,524,301
548,2021,Bayrampaşa,1886,7895,9191,9307,9485,10776,12184,11302,11618,12222,10974,9352,7969,6036,4588,2636,1483,905,402,136,7665,8759,8996,8661,9892,10965,10968,11644,12095,10921,8884,8026,5972,4982,3271,2207,1448,762,305
549,2021,Beşiktaş,1183,3041,3828,3961,4563,6413,6243,6842,7152,7535,6486,5601,4708,4204,3502,2890,2149,1403,849,407,2967,3805,3814,4468,6001,6924,7745,8567,9158,7853,6893,6117,5400,4748,4042,3377,2525,1685,1072
550,2021,Beykoz,1185,6673,7864,8164,8741,9824,9464,9132,9818,10472,9639,8365,7810,6111,4824,2821,1710,949,468,142,6450,7667,7587,8657,10176,8811,9073,10159,10879,9858,8441,8045,6154,5103,3336,2284,1537,894,493
551,2021,Beylikdüzü,2051,13799,16509,15864,14062,13099,14062,15715,17124,17845,15205,11577,9835,7327,5549,3600,2038,952,427,153,13115,15657,15068,13673,13097,15198,17876,19210,19346,15256,11801,10344,7831,6351,4316,2502,1587,790,362
552,2021,Beyoğlu,1186,6302,7027,6982,7923,10238,11507,11048,10753,10516,9220,8059,7150,5228,3694,2196,1169,673,349,117,5933,6668,6612,7435,9733,9736,9676,9408,9830,8629,7310,6767,4830,3810,2620,1825,1227,731,391
553,2021,Büyükçekmece,1782,8440,10456,10210,9622,9696,9460,9923,10779,11838,10396,8306,7539,5644,4556,2958,1791,928,449,123,7990,9796,9654,9199,9284,9677,10524,11841,12342,10577,8441,7639,5822,5111,3527,2239,1326,709,348
554,2021,Çatalca,1237,2159,2451,2360,2394,2562,2899,2782,3069,3230,2861,2694,2564,2351,1927,1310,739,430,187,77,2098,2233,2230,2069,2276,2605,2713,2821,2843,2642,2522,2605,2222,1902,1349,872,586,352,145
555,2021,Çekmeköy,2052,11299,12246,11226,10332,10990,11511,12825,13264,13628,11003,7935,6716,4339,3009,1769,996,442,203,56,10770,11823,10706,9606,10943,12703,13694,13790,13438,10607,7413,6634,4298,3423,2239,1296,785,402,226
556,2021,Esenler,2016,16477,18408,17964,18518,20912,21228,19712,19229,19793,17113,13314,11271,6567,4614,2496,1365,648,300,88,15638,17225,17176,16963,19461,19347,17870,17457,18576,16021,11763,10346,6524,5309,3329,2009,1214,584,287
557,2021,Esenyurt,2053,44673,47217,41534,37682,40433,45929,49644,48011,44171,32525,22342,19299,11623,7969,4276,2165,938,432,131,42798,44563,39171,34077,39783,45980,46673,43139,39985,30001,20403,18352,11373,8975,5309,2913,1706,836,458
558,2021,Eyüpsultan,1325,14153,15117,14245,14245,16199,17388,18102,18557,19124,16450,13040,11315,7864,5932,3564,1922,943,471,123,13313,14213,13414,13272,15346,17490,18707,18752,19084,16351,12670,11229,7965,6617,4402,2627,1739,930,485
559,2021,Fatih,1327,9750,11458,11290,13015,16196,17071,15881,15351,15702,14067,12408,11402,9057,7343,4984,3010,1726,956,324,9126,10700,10762,12593,17133,14684,14083,13920,15323,14067,12514,11651,9507,8389,6362,4656,3384,2068,1077
560,2021,Gaziosmanpaşa,1336,16839,19042,18354,18540,19604,20669,20014,21032,22000,18929,15140,13238,9442,6967,3966,2092,1090,494,135,16195,18229,17569,17377,19361,20005,19676,20470,21370,18360,14421,13341,9559,7912,5133,3071,1898,1053,509
561,2021,Güngören,2010,8595,9731,9092,10984,14448,12567,11667,11631,11743,10506,8858,8026,5980,4338,2673,1541,816,402,121,8189,9258,8920,8954,10552,11520,11058,11266,12004,10712,8660,8470,6114,5076,3600,2271,1503,845,392
562,2021,Kadıköy,1421,8871,9867,9454,10098,12429,15922,19035,19783,19521,16678,14788,13261,12371,11506,9534,7266,4452,2553,1272,8245,9384,9223,10266,13249,17660,21391,22380,22863,20687,18835,17909,17176,16042,14020,11106,7664,5168,3304
563,2021,Kağıthane,1810,13618,15083,14378,15288,19910,23221,21836,20659,20276,17964,14967,12870,8052,5282,2813,1585,953,517,140,13235,14509,13890,14477,19461,21548,20455,19516,20176,18039,14215,12358,7680,5866,3860,2691,1775,905,482
564,2021,Kartal,1449,14256,15965,15547,15520,16723,18962,20213,20792,21579,18726,15571,14025,10423,7945,5146,3115,1595,792,241,13803,15176,14723,14577,16268,19107,20453,21465,22284,19704,15882,14793,10901,9130,6403,4084,2643,1428,778
565,2021,Küçükçekmece,1823,28144,31540,30074,29703,31682,35138,35327,35055,35900,31056,24335,20287,13528,9826,6019,3481,1714,770,241,26816,29772,28248,28000,31960,34015,34550,35275,36698,30864,22899,20194,13642,11322,7876,4832,2937,1527,683
566,2021,Maltepe,2012,14035,15539,14740,15680,22366,23550,23905,23711,23509,20184,16655,15039,11257,9087,6129,3878,1989,1051,359,13305,14883,13676,13725,17541,20941,22895,23056,24224,21166,17596,16091,12736,11144,7919,5383,3470,2017,1135
567,2021,Pendik,1835,27132,30440,29095,26079,27745,31275,32871,34321,34754,28480,21593,18784,12315,9221,5299,2988,1557,648,210,25795,28873,27344,24251,26528,31295,32686,33743,33480,26993,19924,18314,12352,10132,6624,4184,2577,1317,676
568,2021,Sancaktepe,2054,21598,22700,20535,17639,18103,20854,22793,22476,21398,16762,11515,10235,5698,3978,1965,1103,541,268,69,20360,21032,19069,16604,19740,22326,22720,21176,20116,15637,10314,9400,5507,4309,2693,1663,964,514,294
569,2021,Sarıyer,1604,8446,10147,10477,12650,16234,13010,12928,14270,15619,14076,12219,10242,7528,5945,4101,2577,1359,718,286,7969,9725,9948,11357,14445,12522,13529,15306,17001,15083,12341,10877,8036,6910,4918,3327,2029,1153,660
570,2021,Şile,1659,1002,1098,1081,1315,1899,1529,1413,1363,1539,1328,1421,1527,1528,1292,944,647,394,181,57,900,1017,982,1196,1470,1253,1287,1243,1371,1299,1337,1496,1384,1329,1005,686,445,244,125
571,2021,Silivri,1622,6155,6840,6415,6156,9287,12407,12226,11635,11321,8969,6907,6246,4861,3780,2586,1509,853,388,101,5700,6615,6024,5263,5875,6791,7243,7412,7568,6409,5509,5346,4360,3911,2668,1779,1027,602,270
572,2021,Şişli,1663,5947,6721,6832,7601,11263,14259,14352,13237,12472,10722,9107,7807,6102,4732,3150,2013,1213,733,348,5570,6382,6406,7141,10703,13636,13977,13298,13254,11692,9705,8575,6827,5739,4501,3269,2364,1597,1047
573,2021,Sultanbeyli,2014,16298,17878,16812,15314,15084,15974,15698,14953,14204,11203,7760,7533,4383,2995,1415,782,414,174,61,15675,16842,15709,13909,15044,15898,15150,13730,13094,9991,7003,7005,3983,3186,1874,1189,687,335,246
574,2021,Sultangazi,2055,22982,25294,23859,22914,23009,23969,24026,23791,24261,19799,14482,12035,6715,5119,2839,1505,618,314,70,21592,23906,22712,21402,22820,23447,22876,22444,22707,18229,12180,10935,6883,5773,3787,2005,1176,605,300
575,2021,Tuzla,2015,10909,11483,10870,10500,13494,11881,13185,13307,13348,10647,8012,6558,4363,3070,1876,963,498,214,80,10256,11204,10166,9277,10557,11776,13224,13174,12934,10109,7394,6356,4184,3433,2267,1368,835,418,253
576,2021,Ümraniye,1852,24743,27955,26959,25045,26737,30511,31698,33173,33886,29010,22055,18964,12835,9320,5327,2962,1349,656,201,23285,26589,25135,23878,27280,30631,32154,33417,34271,28672,20979,18960,12897,10309,6536,3996,2396,1294,693
577,2021,Üsküdar,1708,12709,15492,15905,16760,21518,22101,20443,19958,21464,19730,17138,15662,11992,9713,6549,3995,2285,1174,434,12127,14489,14936,16215,21231,21559,20708,21861,23947,22140,18425,16827,13216,11283,8245,5725,3852,2276,1311
578,2021,Zeytinburnu,1739,9767,10762,10369,10915,13381,14378,12697,11823,12003,10694,8920,7630,5432,3998,2203,1196,643,309,114,9005,10307,10091,11786,16026,12906,11304,11055,11682,10230,8333,7346,5390,4459,2838,1685,1120,663,379
579,2022,Adalar,1103,285,316,300,407,767,578,548,581,647,641,580,627,575,618,474,331,194,83,39,271,307,279,306,358,455,507,553,589,574,619,644,676,646,497,371,217,142,88
580,2022,Arnavutköy,2048,15410,16809,15156,13662,13238,15130,15153,14298,13817,10299,7598,6205,4375,3115,1791,923,450,200,65,14810,15770,13923,12536,13264,15557,14220,13101,12108,8874,6672,5850,4301,3237,2061,1179,730,345,220
581,2022,Ataşehir,2049,10945,14014,14338,13783,15293,16795,16763,17505,19140,17178,14682,11927,8967,6733,4510,2638,1370,629,214,10480,13586,13508,13396,15615,17259,17143,18845,20345,18245,14885,12251,9344,7496,5598,3496,2220,1246,745
582,2022,Avcılar,2003,13776,17482,17046,16332,17846,19132,18820,19691,20441,17103,14060,11485,8723,6528,3985,2192,1052,461,160,13067,16414,16034,15446,17695,18689,18756,19564,20001,16794,13834,11921,9367,7308,4975,2979,1704,832,437
583,2022,Bağcılar,2004,25956,31839,31226,31017,31985,32628,30282,30972,33161,28152,23070,17844,11520,7512,4382,2409,1130,461,143,24949,30101,29336,28837,30931,31553,29628,30530,32338,26997,20566,16410,11079,8553,5768,3455,1929,897,523
584,2022,Bahçelievler,2005,17474,21075,20401,20544,23716,27849,26230,25045,26086,22747,19514,16092,12008,8370,5439,3014,1689,697,253,16813,19742,19256,19348,22756,25673,24467,24771,26049,23077,19633,16147,12417,9764,6900,4408,2748,1433,705
585,2022,Bakırköy,1166,4598,6267,6671,6441,7009,6866,7371,8225,9339,8379,7505,6591,6028,5145,3973,2694,1584,878,357,4182,6126,6138,5979,6490,7684,8869,10265,11127,9744,8679,7804,7166,6389,5011,3811,2671,1659,970
586,2022,Başakşehir,2050,19877,24725,24615,23562,21228,19702,19309,20264,22224,19198,15139,11371,7323,4781,2742,1369,691,297,156,18435,23654,23320,21237,20261,21468,21429,23042,23157,18154,13215,9894,7027,4885,3217,1942,1144,513,333
587,2022,Bayrampaşa,1886,7371,9124,9142,9313,10600,12352,11462,11554,12177,11025,9837,7980,6181,4522,2813,1514,896,415,129,7106,8624,8844,8782,9806,11251,10931,11442,12138,11112,9463,7960,6159,5021,3378,2282,1497,755,356
588,2022,Beşiktaş,1183,2848,3731,3869,4606,6116,6168,6607,6877,7261,6555,5687,4667,4176,3460,2857,2167,1402,819,408,2718,3682,3692,4297,5631,6660,7403,8126,8978,7907,6973,6013,5320,4799,3979,3425,2554,1658,1094
589,2022,Beykoz,1185,6042,7812,7935,8581,9926,9492,8986,9480,10515,9595,8868,7687,6357,4832,3025,1665,1023,455,174,5895,7639,7461,8638,10151,8753,8839,9948,10854,9887,8947,7855,6615,5113,3521,2312,1607,864,526
590,2022,Beylikdüzü,2051,13347,17264,16728,15147,13472,14601,15821,17445,18284,16014,12642,9993,7878,5677,3935,2180,1031,452,152,12839,16353,15647,14624,13463,15735,17858,19522,20126,16172,12867,10372,8456,6537,4569,2746,1679,810,397
591,2022,Beyoğlu,1186,5831,6872,6799,7530,9587,10852,10285,10336,10266,9123,8281,6985,5315,3712,2258,1184,702,344,109,5505,6544,6442,6928,8828,9306,9164,8972,9635,8477,7506,6561,5029,3835,2618,1797,1285,718,399
592,2022,Büyükçekmece,1782,8190,10696,10348,10074,9923,9948,9992,10867,12110,10854,8968,7564,6088,4647,3145,1907,1004,448,124,7640,10112,9866,9498,9632,10182,10693,11977,12694,10968,9219,7712,6323,5083,3763,2461,1405,700,356
593,2022,Çatalca,1237,2073,2478,2350,2464,2535,2960,2840,3023,3303,2927,2792,2605,2460,2002,1401,800,445,219,79,2063,2267,2212,2066,2299,2727,2679,2820,2951,2626,2602,2651,2347,1978,1443,895,599,342,145
594,2022,Çekmeköy,2052,10899,12472,11403,10890,10979,12057,12899,13225,14020,11364,8765,6727,4706,3183,1908,1059,514,210,72,10234,11993,10903,10054,10922,13235,13877,13931,13905,11181,8244,6659,4704,3599,2351,1395,875,406,246
595,2022,Esenler,2016,15628,18221,17764,18276,20297,21234,19405,18921,19621,17133,14253,11046,7091,4594,2634,1327,698,282,98,14688,17127,16748,17187,19215,19434,17562,17323,18652,16146,12761,10017,7014,5244,3533,2086,1262,588,311
596,2022,Esenyurt,2053,42043,47699,42569,38891,40301,45277,47532,47216,44874,33484,24747,19121,12660,8286,4591,2284,1012,418,184,40259,44881,39879,35273,38924,46002,45968,43020,41132,30721,22721,17949,12534,9187,5709,3116,1775,848,484
597,2022,Eyüpsultan,1325,13362,15151,14367,14425,16278,17785,18272,18558,19035,16820,13906,11380,8300,6008,3729,2014,1020,449,145,12780,14284,13398,13643,15480,17954,18823,18736,19360,16726,13726,11158,8491,6689,4670,2722,1823,951,495
598,2022,Fatih,1327,9159,11180,10998,12398,15402,15693,14701,14287,15027,13582,12522,11059,9103,7291,5005,2937,1781,871,324,8665,10513,10556,12186,16438,13738,13035,13055,14245,13606,12610,11132,9563,8236,6319,4665,3374,1953,1018
599,2022,Gaziosmanpaşa,1336,15803,19066,18281,19185,19828,21219,19949,20550,21987,19190,16169,13014,9896,7058,4146,2193,1135,475,145,15199,18200,17462,17707,19091,20400,19498,20161,21601,18658,15477,13079,10080,7965,5416,3179,1981,1039,516
600,2022,Güngören,2010,8025,9579,9179,10561,14541,12552,11235,11204,11790,10361,9309,7823,6158,4239,2746,1555,823,394,122,7719,9192,8804,10421,11301,11589,10671,10988,11818,10738,9118,8144,6297,5017,3604,2331,1500,844,400
601,2022,Kadıköy,1421,8318,9836,9528,10136,11910,15687,18944,19612,19538,17000,15222,13178,12240,11293,9521,7312,4594,2534,1221,7842,9517,9050,10873,13455,17385,20967,21835,22590,20687,19136,17430,16999,16009,13938,11385,7935,5107,3300
602,2022,Kağıthane,1810,12652,14863,14428,15494,19963,23406,21650,20446,20223,17881,15874,12812,8643,5361,2972,1590,958,477,172,12215,14533,13650,14910,19337,21943,20159,19368,20202,18134,15343,12276,8222,5912,3953,2613,1859,942,507
603,2022,Kartal,1449,13286,16082,15353,15418,16707,19277,20063,20404,21781,19171,16461,13815,10958,7988,5312,3164,1724,782,286,12670,15211,14578,14646,16211,19437,20383,21228,22518,20108,17089,14700,11454,9179,6787,4152,2775,1438,822
604,2022,Küçükçekmece,1823,26528,31910,30107,29733,31499,35094,34505,34459,35879,31359,26187,20134,14262,9874,6265,3548,1819,767,270,25235,30006,28314,28714,32138,34453,34010,34625,36812,31576,24751,19799,14540,11306,8195,5080,3014,1488,702
605,2022,Maltepe,2012,13175,15461,14748,16030,22081,23986,24146,23450,23885,20328,17515,14758,11809,9168,6200,3964,2112,1033,363,12400,14808,13745,13863,17330,21139,22781,22937,24162,21546,18685,15822,13379,11122,8214,5569,3657,2007,1166
606,2022,Pendik,1835,25523,30669,29083,26980,28083,32032,32643,33755,35146,29335,23288,18516,13253,9408,5500,3023,1663,663,224,24200,28885,27440,24801,26626,31973,32674,33534,34354,27632,21840,18089,13267,10317,6898,4340,2752,1320,706
607,2022,Sancaktepe,2054,20473,23448,20620,19088,19384,21611,23083,22950,22056,17431,13179,10253,6400,4142,2158,1173,561,261,80,19514,21642,19597,17057,19840,23141,23041,21797,20948,16343,11880,9463,6214,4453,2905,1756,1044,538,324
608,2022,Sarıyer,1604,7812,10195,10371,12450,17194,13010,12506,13842,15406,14385,12701,10319,7918,5911,4217,2662,1439,682,299,7459,9533,9866,11089,14832,12438,13061,14956,16867,15239,13057,10795,8414,6966,5149,3391,2164,1170,689
609,2022,Şile,1659,1022,1171,1080,1306,1959,1573,1475,1419,1622,1375,1498,1623,1674,1356,974,703,405,173,58,910,1044,1011,1175,1507,1330,1315,1308,1423,1339,1509,1542,1541,1395,1064,705,502,242,136
610,2022,Silivri,1622,6093,7300,6779,6365,9378,12677,12282,11603,11364,9227,7410,6240,5148,3985,2811,1568,911,415,119,5681,6931,6347,5509,6007,7347,7575,7827,7959,6821,6139,5518,4828,4154,2889,1934,1111,620,291
611,2022,Şişli,1663,5434,6607,6570,7431,10747,13250,13410,12608,12052,10497,9458,7672,6250,4793,3237,2032,1198,720,339,5078,6339,6075,7680,10590,13012,13060,12402,12829,11500,9844,8401,6883,5801,4477,3316,2406,1474,1056
612,2022,Sultanbeyli,2014,15777,18136,17148,15643,15527,16410,16106,15015,14917,11558,8811,7199,4880,3144,1495,783,445,184,68,15069,17178,15957,14354,15234,16581,15471,14138,13822,10230,7807,6820,4510,3224,1959,1245,771,347,238
613,2022,Sultangazi,2055,21535,25201,23754,23240,22671,23971,23072,23100,24205,20075,15825,11827,7422,5027,2976,1530,686,277,92,20383,23686,22630,21652,22380,23710,22453,22110,22780,18801,13575,10533,7393,5790,3863,2158,1257,564,327
614,2022,Tuzla,2015,10443,11732,11055,10246,12956,12296,13083,13379,13588,11138,8728,6554,4710,3157,2018,1050,545,222,78,9875,11391,10274,9323,10449,11954,13215,13415,13323,10587,8073,6370,4598,3580,2371,1484,906,442,270
615,2022,Ümraniye,1852,23312,27834,26631,25960,27226,31250,31506,32449,34025,29554,23831,18866,13678,9356,5755,3013,1489,626,228,21895,26267,25230,24122,26608,31141,32042,32816,34718,29317,22982,18454,13965,10599,6862,4211,2537,1303,721
616,2022,Üsküdar,1708,11608,15343,15489,18282,21430,21925,19944,19596,21336,19726,17911,15232,12555,9774,6726,4050,2392,1143,449,11131,14269,14879,16384,21128,21570,20294,21327,23714,22156,19255,16550,13712,11303,8478,5758,4056,2238,1339
617,2022,Zeytinburnu,1739,9276,10818,10322,10876,12649,14055,12359,11431,11657,10706,9310,7504,5624,3994,2365,1188,667,314,112,8628,10215,10165,11907,17282,12735,11013,10918,11494,10143,8835,7194,5541,4471,2923,1781,1158,619,367
618,2023,Adalar,1103,252,306,307,301,582,495,549,560,611,662,588,610,592,625,484,353,217,79,45,240,307,289,300,320,476,482,539,592,574,650,659,645,674,493,392,242,136,97
619,2023,Arnavutköy,2048,14819,17286,15413,14301,13544,15994,15467,14788,14244,10825,8240,6260,4667,3267,1842,1023,457,192,72,14420,16186,14245,12817,13297,16342,14746,13507,12553,9285,7338,5762,4637,3382,2215,1263,794,348,224
620,2023,Ataşehir,2049,9684,13457,13843,14265,15358,16522,15995,16757,18478,16855,14894,11986,8972,6848,4547,2778,1483,651,278,9366,12953,13098,13873,15886,16954,16498,18062,19711,18008,15578,11979,9461,7572,5626,3901,2272,1253,827
621,2023,Avcılar,2003,12352,16602,16494,17345,17792,17824,17308,18234,19455,16706,14197,11028,8781,6428,4009,2317,1084,456,196,11584,15588,15475,15779,17417,17873,17516,18550,19321,16376,14005,11340,9294,7218,4928,3248,1734,889,478
622,2023,Bağcılar,2004,23700,30461,30038,30711,30389,32147,28941,29658,31601,27510,23634,17575,11890,7500,4464,2500,1218,445,191,22668,29060,28138,28314,29435,31163,28549,29347,31016,26314,21732,15833,11403,8427,5872,3686,2023,955,563
623,2023,Bahçelievler,2005,15630,20162,19588,19834,21960,25969,24011,23257,24355,21952,19526,15574,12005,8353,5369,3134,1657,710,303,15024,18910,18412,19039,21280,24628,23050,23387,24700,22317,19658,15522,12463,9569,6942,4630,2764,1434,770
624,2023,Bakırköy,1166,4043,6074,6566,6418,6796,6552,6891,7692,8878,8327,7415,6527,5957,5031,3993,2812,1579,876,398,3807,5850,5993,5883,6190,7250,8489,9661,10800,9734,8588,7674,7062,6288,5079,3980,2636,1666,1021
625,2023,Başakşehir,2050,18392,24248,24203,23633,20549,19521,18661,19563,21377,19230,15720,11438,7757,4870,2823,1487,725,301,121,17246,23189,23086,21471,19996,21550,20985,22415,23063,18555,14051,9855,7286,5047,3286,2127,1164,589,335
626,2023,Bayrampaşa,1886,6606,8889,8946,9136,9957,11994,11003,10928,11801,10796,9890,8092,6161,4600,2920,1645,868,423,152,6471,8412,8479,8538,9464,10989,10530,10988,11818,11041,9586,7880,6255,5042,3519,2373,1500,779,379
627,2023,Beşiktaş,1183,2457,3553,3642,4096,5288,5638,6117,6440,6829,6360,5570,4603,4026,3440,2787,2221,1427,787,440,2424,3356,3554,5696,6160,6179,6767,7574,8434,7752,6856,5782,5208,4746,3904,3509,2647,1626,1127
628,2023,Beykoz,1185,5644,7687,7778,8725,9616,9316,8805,9284,10323,9594,8897,7629,6463,4955,3253,1790,1080,455,195,5288,7516,7337,8549,9635,8703,8568,9636,10777,9926,9158,7748,6817,5312,3634,2518,1598,884,554
629,2023,Beylikdüzü,2051,12056,16929,16633,15350,12996,14124,15120,16858,17825,16204,13093,10144,8062,5892,4049,2366,1066,488,188,11533,16033,15686,14809,13072,15513,17174,19149,20063,16680,13473,10496,8657,6693,4763,3097,1735,844,434
630,2023,Beyoğlu,1186,5268,6651,6584,7330,9186,10263,9687,9762,9850,8856,8167,6850,5433,3807,2274,1228,739,315,132,4948,6275,6227,6835,8419,9023,8492,8586,9226,8280,7666,6373,5107,3879,2627,1829,1308,667,440
631,2023,Büyükçekmece,1782,7453,10583,10222,10156,9549,9853,9810,10598,11965,11038,9307,7644,6300,4673,3236,2006,1080,459,162,7127,9934,9784,10047,9443,10069,10319,11757,12693,11159,9540,7789,6467,5209,3911,2598,1517,703,412
632,2023,Çatalca,1237,2017,2517,2462,2441,2506,3111,2893,3095,3361,3073,2870,2727,2524,2143,1496,883,469,220,96,2032,2366,2308,2124,2275,2801,2835,2904,3046,2745,2694,2733,2538,2083,1504,1007,604,347,157
633,2023,Çekmeköy,2052,10219,12533,11547,11078,10909,12226,12885,13242,14069,11705,9246,6931,4935,3341,1945,1165,567,221,92,9595,12007,10987,10373,10723,13528,14055,14118,13996,11549,8985,6652,5027,3720,2484,1540,897,451,263
634,2023,Esenler,2016,14107,17350,16879,17535,18841,20582,18446,17732,18463,16606,14368,10844,7280,4520,2684,1425,729,267,115,13208,16224,16006,16556,17866,19172,16894,16742,17562,15641,13317,9695,7132,5091,3624,2190,1240,625,343
635,2023,Esenyurt,2053,38931,47202,42188,39379,40203,45092,45958,46060,44269,33970,26309,18854,13311,8542,4817,2461,1068,405,206,37163,44522,39666,35786,38488,46021,45216,42957,40691,31180,24482,17617,13084,9283,5962,3448,1849,874,493
636,2023,Eyüpsultan,1325,12394,15170,14297,14363,15748,17499,17817,18144,18859,16745,14562,11330,8539,5979,3875,2155,1058,461,190,11732,14226,13364,13649,14971,17942,18498,18466,19290,16872,14302,11023,8754,6771,4725,3068,1848,949,559
637,2023,Fatih,1327,8422,10765,10692,12095,15039,14926,13859,13269,14206,13290,12492,10742,9127,7192,4979,3039,1754,810,360,7989,10197,10155,11964,15856,13351,12245,12361,13531,13039,12464,10804,9553,8087,6338,4778,3285,1932,1038
638,2023,Gaziosmanpaşa,1336,14362,18499,17870,18421,18979,20693,19121,19508,21324,18793,16507,12980,9928,7067,4405,2269,1168,488,184,13875,17589,16846,17423,18219,20233,18520,19490,20902,18600,15961,12781,10360,7973,5446,3472,1950,1089,535
639,2023,Güngören,2010,6995,8844,8837,9882,14026,11979,10453,10301,11093,10085,9269,7564,5962,4197,2670,1633,819,365,160,6816,8635,8381,9759,11489,11057,10008,10394,11164,10343,9274,7689,6242,4824,3538,2478,1466,845,408
640,2023,Kadıköy,1421,7425,9508,9285,9820,10766,14469,17629,18857,19030,16939,15211,13039,11981,11056,9430,7495,4718,2559,1269,7077,9038,8829,10232,12926,16077,19535,20758,21697,20673,18869,17159,16643,15895,13620,11925,8048,5047,3385
641,2023,Kağıthane,1810,11314,14433,13946,15118,19271,22896,21003,19513,19497,17427,16087,12592,8904,5445,3109,1618,949,444,222,10945,14017,13270,14570,18945,22016,19416,18824,19574,17801,15851,12092,8483,5941,4009,2763,1884,968,515
642,2023,Kartal,1449,12189,15537,14948,15259,16131,18846,19513,20002,21025,19060,16746,13769,10980,8144,5408,3305,1780,762,382,11503,14807,14154,14276,15296,19086,19986,20799,21965,19958,17604,14419,11682,9258,6804,4490,2850,1430,889
643,2023,Küçükçekmece,1823,24078,31021,29604,29418,30601,33727,33160,33061,34305,31084,27008,19982,14706,9812,6339,3768,1876,769,324,22898,29325,27759,28355,31588,33747,32931,33411,35684,31267,25792,19339,14968,11123,8295,5479,3087,1526,813
644,2023,Maltepe,2012,11799,14976,14560,16696,21857,23422,23239,22615,23103,20230,17860,14449,12038,9137,6348,4158,2155,1024,442,11236,14338,13664,15216,17230,20950,22065,22461,23389,21485,19101,15733,13554,11255,8370,5919,3735,2051,1277
645,2023,Pendik,1835,23439,29981,28494,27114,27217,32237,31977,32758,34330,29330,24205,18395,13670,9518,5785,3197,1700,641,280,22280,28288,26985,24825,25747,32158,32454,32994,34146,27742,23087,17765,13916,10388,7077,4683,2819,1384,768
646,2023,Sancaktepe,2054,19058,23475,20610,19315,19031,21933,22943,22865,22206,17785,14183,10052,6944,4185,2367,1228,605,266,103,18385,21575,19580,17549,19237,23528,23227,22320,20999,16681,13003,9381,6649,4531,3026,1949,1104,570,356
647,2023,Sarıyer,1604,7092,9826,10147,12355,16184,12659,12130,13240,14826,14316,12783,10547,7952,5999,4263,2845,1513,673,356,6685,9211,9705,11195,14286,12020,12539,14500,16322,15161,13463,10749,8592,6939,5329,3613,2304,1200,731
648,2023,Şile,1659,1082,1285,1227,1448,2070,1754,1696,1673,1840,1659,1693,1829,1799,1505,1068,740,431,180,69,981,1191,1144,1306,1673,1453,1462,1538,1650,1497,1745,1765,1702,1496,1170,782,537,257,140
649,2023,Silivri,1622,5956,7373,6984,6676,9217,12325,12176,11647,11230,9410,7614,6253,5351,4275,2957,1801,934,428,135,5525,7102,6641,5654,5866,7713,7859,8199,8159,7100,6539,5737,5138,4369,3110,2142,1189,616,323
